1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,27.6666666666667,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,56.3333333333333,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,27.6666666666667,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,27.6666666666667,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,27.6666666666667,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,19.6666666666667,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,16,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,13.3333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,1,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,1,1,1,1.33333333333333
1,1,1,1.33333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6.66666666666667,6,1,1,1,1,1,1,1,2,1,1,1.33333333333333,1,1,1,1,1,1,2,1,1,1,1,1.33333333333333
