1,2.33333333333333,1,1,1,1,1,13,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,12.3333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,13,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,12.3333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,13,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,12.3333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,13,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,12.3333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,12.3333333333333,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,10.6666666666667,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,10,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,1,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
1,2.33333333333333,1,1,1,1,1,1,3.33333333333333,1,1.33333333333333,2.33333333333333,1,1,1,1,1,1.33333333333333,1,1,1,1,1,4,1,5,1.33333333333333,1,1,1,1,1,1,1,1.66666666666667,1.33333333333333,1,1,5.66666666666667,1,1.66666666666667,2,1,1.66666666666667,1.66666666666667,1,5.33333333333333,1,1,2.33333333333333,1.33333333333333,1,1,2.33333333333333,1,5.33333333333333,1,1,1,1.33333333333333,1,1.33333333333333,1,1,1.33333333333333,1,1,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1,1,1,1,1,2,1,1,1,1,1,4,1,1.66666666666667,2,1,5.66666666666667,1,1
